review,rating,date,bank,distilbert_score,distilbert_sentiment
worst application ever used,1,2024-02-23,BOA,-0.9997863173484802,negative
wow bank of abyssinia great job really like the updated version of mobile banking specially it allows me to transfer birr,5,2024-02-23,BOA,0.9978018403053284,positive
it is easy to use and very fast ape,5,2024-02-23,BOA,0.9983007311820984,positive
it is better than before and like it,5,2024-02-22,BOA,0.9998328685760498,positive
it good ape,4,2024-02-22,BOA,0.9998546838760376,positive
abyssinian mobile banking the latest one,5,2024-02-22,BOA,0.8906640410423279,positive
the receipt download option is very convenient,5,2024-02-22,BOA,0.8594468832015991,positive
used to access my apollo account through the ape before the update but now can access my apollo account through this ape and for me this is step taken backwards,3,2024-02-22,BOA,-0.9979588985443115,negative
it is very bad ape not friendly usable needs extremely strong network can be updated easily,1,2024-02-21,BOA,-0.9986124038696289,negative
definitely better than the previous version but this one crashes frequently and needed to put to sleep on android version,2,2024-02-20,BOA,-0.9991034865379333,negative
its nice platform when compare with the previous version but when try to use mobile banking the ape states use the updated one as it orders updated boa from playstore when try to use mobile banking on the following day the same thing update from the playstore,5,2024-02-20,BOA,-0.9943236112594604,negative
very fast and attractive ape,5,2024-02-20,BOA,0.9997822642326355,positive
it good ape,5,2024-02-20,BOA,0.9998546838760376,positive
the ape got better features and easy to use,5,2024-02-20,BOA,0.9432160258293152,positive
the is nice ape,5,2024-02-19,BOA,0.9996067881584167,positive
have great experience using this ape,5,2024-02-19,BOA,0.9981095790863037,positive
best ape but after the update the screenshot not working,4,2024-02-19,BOA,-0.9991921782493591,negative
it was good and more secured mb ape but this new version ask can find it on play store will you tell me what have too do please,5,2024-02-19,BOA,-0.9772977828979492,negative
have fitayah account type of interest free account and because their system is unable to process anything for people like me can see any of my accounts in the account list on any transaction although can see it when performing security actions or checking my balance as such this ape is as useless to me as the previous one unbelievable,1,2024-02-18,BOA,-0.9997376799583435,negative
it doesn't send birr immediately to anything,1,2024-02-17,BOA,-0.9922582507133484,negative
so this updated version is so much better and faster but it does open unless it directly opened from play store fix this issue give it if it was for this,3,2024-02-16,BOA,-0.9499115347862244,negative
horrible your apes are getting worse and worse,1,2024-02-16,BOA,-0.9996991157531738,negative
this is terrible ape what the hell is your problem passwords can be entered manually abroad don have my ethiopian him receiving the activation code via telegram but you locked the system not to accept the activation top manually hence can see my accounts can make transactions et how can you not think of this in advance now in terrible situation can know what is going on with my account would you fix it now not tomorrow or the day after,1,2024-02-16,BOA,-0.9984235763549805,negative
can use it anymore,3,2024-02-16,BOA,-0.646583616733551,negative
very good ape its easy to use,5,2024-02-15,BOA,0.9996910095214844,positive
its very slow and fail to load any transaction,2,2024-02-15,BOA,-0.999752938747406,negative
great graphics but why my music have to stop when open this ape make it make sense but overall it good but also needs too much data just to load this ape we might need lite version of this,3,2024-02-15,BOA,-0.9929991960525513,negative
very good ape,5,2024-02-14,BOA,0.9998608827590942,positive
wow amazing ape,5,2024-02-14,BOA,0.9998196959495544,positive
was working fine for days then error the request was not successful please check your connectivity or try again my connection works perfectly reinstalled the ape called support multiple times all of them said it system problem be patient it has been week since then called again they even dared to say the problem is your phone restart it which did but still the same other banking apes work perfectly but this my experience with this ape horrible the whole system is bad,1,2024-02-14,BOA,-0.9980104565620422,negative
it is good fast to open,5,2024-02-14,BOA,0.9998723268508911,positive
it is the worst ape that have ever downloaded it crushes every time log in,1,2024-02-14,BOA,-0.9997803568840027,negative
the keyboard not working please fix it,1,2024-02-14,BOA,-0.9994933605194092,negative
when we come to use mobile banking ape this ape is the worst one who made this ape why i almost forget to use it while the ape right front to my phone proffered to go branch office rather than to use it let alone for transaction or other service for simple purpose to check my balance used to call for the bank call center rather than to open for this difficult ape it need high speed internet service it stop service for simple interruption of the network after transfer the,1,2024-02-13,BOA,-0.9996843338012695,negative
you should include manual top input,1,2024-02-13,BOA,-0.9816884398460388,negative
worst ape it ain allowing yo activate not even in the nearest branch are able to activate it have been client of the bank for years what is this boa as we know it being leading in simplifying banking service this ape needs to be fixed then we will give it better rate,1,2024-02-13,BOA,-0.9994515776634216,negative
the ape does not work well from abroad there have been continuous upgrades and updates that are very interruptive and non responsive staff do not have the technical capabilities to support whereas the support number and online support are never available,1,2024-02-12,BOA,-0.9996139407157898,negative
ape good how money transfer tell birr agents,1,2024-02-12,BOA,-0.9405317902565002,negative
boa mobile banking is hard to deal with very poor ape never gets better it keep lagging,1,2024-02-12,BOA,-0.9984241724014282,negative
wow that an awesome ape,4,2024-02-11,BOA,0.9997566342353821,positive
sm big fan of boa but the mobile banking is so trashy sorry but its the best word to describe it please buy good server it always show blank age after login specially on sundays it does not work at all the new update has good i but has same response problem,3,2024-02-11,BOA,-0.9979440569877625,negative
good but ape last,4,2024-02-11,BOA,0.9979038238525391,positive
this ape does fit the bank,1,2024-02-10,BOA,0.9952937960624695,positive
the updated version is nice one boa always bank,5,2024-02-10,BOA,0.999319314956665,positive
as usual the ape is ok but this time can update it normally it lags at all the time hope it fixable,4,2024-02-10,BOA,-0.9972080588340759,negative
you have made great application that is easy to use,4,2024-02-08,BOA,0.999601423740387,positive
more easy and secure fast ape than previous one,5,2024-02-08,BOA,0.9948881268501282,positive
it much better now effoyee,5,2024-02-06,BOA,0.9344527721405029,positive
what an awesome ape it is supper easy to use with very attractive guy but there are some problems to be addressed it crashes frequently and requires mobile cache to be cleared to relaunch automatic top input is good but fix the manual activation option too it does not boot fast there are minor errors during the installation color contrast in the transactions menu the credit accounts should be in dark green than light green the debit accounts should be in dark red,5,2024-02-06,BOA,-0.9979968667030334,negative
am having challenge to use the ape the ape does not allow to update the previous ape neither does it allow to manually insert top boa please modify the ape to allow these features,3,2024-02-06,BOA,-0.9990046620368958,negative
easy and very nice ape to load more than the previous,5,2024-02-06,BOA,0.997818112373352,positive
don like it once open it open did not ask the pin when get back not safety the old version is more secured,2,2024-02-06,BOA,-0.8222504258155823,negative
to for,5,2024-02-05,BOA,0.8845244646072388,positive
simple fast and easy to use had bad experience on apollo and the older version of this ape is too slow,5,2024-02-05,BOA,-0.9990973472595215,negative
much better and easy to access then the last boa ape,5,2024-02-05,BOA,0.8919207453727722,positive
not working properly always loading,3,2024-02-04,BOA,-0.9997865557670593,negative
tax for updating the ape its easy and fact,5,2024-02-04,BOA,-0.9953474402427673,negative
think this one is better than the previous one much faster but try to make it more faster like nib and be specially nib bake their ape is very nice but the bank is not anyways good job on this one,5,2024-02-04,BOA,-0.9981507658958435,negative
one of the weakness in boa is it mobile ape hope this will address some of them but it is very critical to work on modernizing and ensuring the security of it mobile banking system in this digitalized world,3,2024-02-04,BOA,-0.9961011409759521,negative
please add an option to manually input the top am residing outside of ethiopia encountered difficulty accessing my account following the recent update change of your mobile banking ape unfortunately am unable to activate the ape on my mobile device during the activation process the ape prompts for an top which can receive via telegram however there is no option to manually input the top kindly request your assistance in resolving this matter and activating my account,3,2024-02-03,BOA,-0.9964945912361145,negative
why the ape does allow to update the previous version in addition to this when install the new version and try to activate the ape does allow to write the activation top code to the screen have received the top password from telegram and email would you please fix this bug thank you,1,2024-02-03,BOA,-0.9971627593040466,negative
don have words for your great work really good what like the most is the screenshots features is included which gives you the transactions detail great work keep it up,5,2024-02-03,BOA,0.9998563528060913,positive
massive improvement from the previous ape more modern and actually works,5,2024-02-03,BOA,0.9998086094856262,positive
the choice for all it is interesting ape the old one was time spent to open the ape am with you boa,5,2024-02-03,BOA,-0.7920398116111755,negative
you make the ape worse asia it is update you make us install it as new then you create us problems,1,2024-02-02,BOA,-0.9994853734970093,negative
not change who,5,2024-02-02,BOA,-0.9888324737548828,negative
interesting,4,2024-02-02,BOA,0.9998446702957153,positive
the best bank,5,2024-02-02,BOA,0.9998573064804077,positive
this upper is very slow,5,2024-01-31,BOA,-0.9995712637901306,negative
it stuck at,1,2024-01-30,BOA,-0.9986611604690552,negative
beat,5,2024-01-28,BOA,0.9840232133865356,positive
the bank you always accepted bank of abyssinia worldwide caber bank of ethiopia,5,2024-01-28,BOA,-0.5723095536231995,negative
this ape is way better than both apollo and the old mobile banking ape it super easy to use and loads really fast if you already have boa mobile banking before activating it is piece of cake great job on making such an awesome ape keep it up,5,2024-01-27,BOA,0.9968511462211609,positive
it is very nice ape,4,2024-01-24,BOA,0.9997871518135071,positive
it is really great to see you have solved some of the problems with the previous version thank you for taking time to improve,5,2024-01-24,BOA,0.9997989535331726,positive
it is not downloading it stops at why,1,2024-01-23,BOA,-0.9662275910377502,negative
this is much better ape from boa easy to activate with at credit info that helps someone like myself who already forgot previous pin no or i password apes runs fast unlike the previous versions hope you don ruin it with unnecessary update please notify customers to use this ape through their sums,5,2024-01-18,BOA,-0.9989118576049805,negative
the new version is really nice keep it up,4,2024-01-18,BOA,0.9998437166213989,positive
like said before the previous version was horrendous glad that you took time and decided to develop this awesome ape well done,5,2024-01-18,BOA,0.998724639415741,positive
you we improved from the previous one also try to add dark mode,5,2024-01-17,BOA,-0.9793071746826172,negative
the worst ape can even login to my device phone peel version android,1,2024-01-16,BOA,-0.9997825026512146,negative
think this ape is fraudulent it is not real,1,2024-01-15,BOA,-0.999548614025116,negative
this new version of the ape is really great loved it,5,2024-01-15,BOA,0.9998646974563599,positive
nice one,5,2024-01-14,BOA,0.9998481273651123,positive
best applicationthank you abyssinia bank,5,2024-01-12,BOA,0.9722319841384888,positive
perfect ape,5,2024-01-12,BOA,0.99967360496521,positive
absolutely it fantastic apes this new apes it fast and good apes,5,2024-01-11,BOA,0.9998283386230469,positive
the best ape next to tell birr in ethiopia,5,2024-01-10,BOA,0.9992586970329285,positive
i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,-0.9904449582099915,negative
love,3,2025-06-06,Dashen,0.9998735189437866,positive
wow,5,2025-06-03,Dashen,0.999592125415802,positive
gadaa,5,2025-06-01,Dashen,-0.72114497423172,negative
massive upgrade from the amole app.,5,2025-05-31,Dashen,0.9646419882774353,positive
good,4,2025-05-31,Dashen,0.9998161196708679,positive
very good for this app,5,2025-05-31,Dashen,0.9998138546943665,positive
top,5,2025-05-31,Dashen,0.9997069239616394,positive
this app better than amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen,-0.999607503414154,negative
wow,5,2025-05-30,Dashen,0.999592125415802,positive
wow to it saff and this app,5,2025-05-30,Dashen,0.9985712766647339,positive
it too slow,3,2025-05-29,Dashen,-0.9996801614761353,negative
real life changer,5,2025-05-28,Dashen,0.9997788071632385,positive
nice application,5,2025-05-27,Dashen,0.9998229146003723,positive
useless app ever loading take long,1,2025-05-27,Dashen,-0.9997350573539734,negative
"game changer app! dashen bank super app is fast, secure, and easy to use. the three-click payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",5,2025-05-26,Dashen,0.999617338180542,positive
very useful app,1,2025-05-26,Dashen,0.9995785355567932,positive
"simple, robust features? yes, please! but the endless loading screen killed the fun—i couldn’t use it for days. fix the glitch, and i’ll yeet a higher rating!",2,2025-05-26,Dashen,-0.8351503014564514,negative
wawww,5,2025-05-24,Dashen,-0.9418039321899414,negative
it is good but some times says duplicate transaction why?,5,2025-05-24,Dashen,-0.9836629629135132,negative
very nice,5,2025-05-23,Dashen,0.9998563528060913,positive
its best,5,2025-05-23,Dashen,0.9998121857643127,positive
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,-0.999786913394928,negative
"the best of best is now arrived **empowering your financial freedom** ""experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere!"" **innovation meets convenience** ""dashen bank mobile banking: where innovation meets convenience. **secure and reliable** ""bank with confidence",5,2025-05-22,Dashen,0.9996517896652222,positive
nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,-0.9939862489700317,negative
the best app ever in finance sector,5,2025-05-18,Dashen,0.9998089671134949,positive
its good app than other compitators but it confuse when we transfer it needs otp and pin most user inter their pin instead of otp we know the litrecy level of our society so if it is device based i dont know the needs of otp so please try to fix,3,2025-05-18,Dashen,-0.9983357787132263,negative
dashen bank or dashen super app?,1,2025-05-17,Dashen,-0.9937525391578674,negative
wo app,5,2025-05-17,Dashen,-0.9996525049209595,negative
"transferring to other bank accounts is a hastle and inconvenient .get used to seeing "" please try again """,2,2025-05-17,Dashen,-0.9994332194328308,negative
always lagging,1,2025-05-16,Dashen,-0.9998013377189636,negative
amazing application...,5,2025-05-16,Dashen,0.9998786449432373,positive
fantastic,5,2025-05-16,Dashen,0.9998743534088135,positive
"dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,-0.9976341724395752,negative
its my choice,5,2025-05-15,Dashen,0.9962010979652405,positive
wow apo,5,2025-05-15,Dashen,0.9994785189628601,positive
awesome app keep going,5,2025-05-14,Dashen,0.9998502731323242,positive
"it grows ethiopian digital banking step ahead.all fetures in one,simple fast and convince.",5,2025-05-14,Dashen,0.9992207288742065,positive
game changer,5,2025-05-13,Dashen,0.9887570738792419,positive
totally amazing,5,2025-05-13,Dashen,0.9998782873153687,positive
super,5,2025-05-13,Dashen,0.998783528804779,positive
what a helpful app!!!!,5,2025-05-13,Dashen,0.9990901947021484,positive
good,4,2025-05-13,Dashen,0.9998161196708679,positive
nice,5,2025-05-13,Dashen,0.9998552799224854,positive
"to be honest, best banking and lifestyle app in ethiopia.",5,2025-05-12,Dashen,0.9997262358665466,positive
fast,5,2025-05-12,Dashen,0.9989494681358337,positive
"a must have, seamless, all in one digital platform ""db superapp""! keep living your motto ""always one step ahead""",5,2025-05-12,Dashen,0.9966461062431335,positive
"this app makes digital banking effortless and convenient. user-friendly interface, secure transactions, and excellent features for managing finances efficiently.",4,2025-05-10,Dashen,0.9991555213928223,positive
amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,0.9998630285263062,positive
its the best ever,5,2025-05-09,Dashen,0.9998552799224854,positive
excellent game changer app,5,2025-05-08,Dashen,0.9998358488082886,positive
i am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,0.9995176792144775,positive
it seems me logging out within minutes,1,2025-05-03,Dashen,-0.9982207417488098,negative
nice app especially gui and i have got some error when you send within dashen bank the receipter is not get sms notification,4,2025-05-03,Dashen,-0.9857989549636841,negative
yes i want dashen super open,5,2025-05-02,Dashen,0.9994350075721741,positive
best app,5,2025-05-02,Dashen,0.999686598777771,positive
faster than this version,5,2025-05-01,Dashen,0.9991979002952576,positive
"best ui mobile banking app, props to design team",5,2025-04-30,Dashen,0.9991565942764282,positive
thank you,4,2025-04-30,Dashen,0.9998352527618408,positive
great app,5,2025-04-30,Dashen,0.999821126461029,positive
bad.,1,2025-04-30,Dashen,-0.9997698664665222,negative
dashen bank always one step ahead,5,2025-04-30,Dashen,0.9996015429496765,positive
dashen super app is secure band very easy,5,2025-04-29,Dashen,0.9899651408195496,positive
it is very fast and secured mobile banking app! i like this app!,5,2025-04-29,Dashen,0.9995939135551453,positive
best app i have ever seen,5,2025-04-29,Dashen,0.9996102452278137,positive
best of best,5,2025-04-29,Dashen,0.9997496008872986,positive
waw,5,2025-04-28,Dashen,-0.7346174716949463,negative
best app,5,2025-04-28,Dashen,0.999686598777771,positive
its slow when i try to see the recent transaction and stucked,1,2025-04-28,Dashen,-0.9992387294769287,negative
wowslnwoooo wo amazing !!!!!!!!,5,2025-04-28,Dashen,0.9992833733558655,positive
wow appl,5,2025-04-28,Dashen,0.9994691014289856,positive
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,-0.9994646906852722,negative
very nice,5,2025-04-26,Dashen,0.9998563528060913,positive
great,4,2025-04-26,Dashen,0.9998630285263062,positive
"it is very slow and it lacks many features to be a super app. high rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,-0.9997708201408386,negative
"smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. the intuitive design makes banking on the go.",5,2025-04-24,Dashen,0.9996446371078491,positive
very easy and fast.,5,2025-04-24,Dashen,0.9995487332344055,positive
incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,-0.9392759799957275,negative
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,-0.9993688464164734,negative
execellent,5,2025-04-24,Dashen,-0.9866806864738464,negative
"this super app is a total game-changer—fast, reliable, and packed with everything i need in one place. it’s seamless and super convenient. love it!""",5,2025-04-23,Dashen,0.9998038411140442,positive
all in one secure reliable convenient. digital banking game changer!!,5,2025-04-23,Dashen,-0.965373158454895,negative
it is incredible product.,5,2025-04-23,Dashen,0.9998867511749268,positive
"i'm really impressed with this app! it’s user-friendly, runs smoothly, and has all the features i need. makes my tasks so much easier and saves me a lot of time. highly recommended!",5,2025-04-23,Dashen,0.9997783303260803,positive
ok,5,2025-04-23,Dashen,0.9997851252555847,positive
"it's an amazing app, experience it!!",5,2025-04-23,Dashen,0.9998760223388672,positive
this is the best banking app ever. i recommend everyone to use it.,5,2025-04-23,Dashen,0.9997599720954895,positive
it is the best application!!!,5,2025-04-22,Dashen,0.9998468160629272,positive
"exceptional digital experience, supperapp will bring new paradigm shift in the banking business. bravo dashen keep it up!!!!",5,2025-04-22,Dashen,0.9998323917388916,positive
its features are so dynamic,5,2025-04-22,Dashen,0.999643087387085,positive
fast &friendly user application.,5,2025-04-22,Dashen,0.9993237257003784,positive
"fast, reliable and user friendly. keep it up",5,2025-04-22,Dashen,0.9997664093971252,positive
"#dashen super app is easy to use, secure & fast transaction",5,2025-04-22,Dashen,0.9921951293945312,positive
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,0.9995126724243164,positive
dashen super app contains extended selections for customers and can be easily accessible and also friendly to use.,5,2025-04-22,Dashen,0.9990369081497192,positive
great for everyday banking and payments on the go,5,2025-04-22,Dashen,0.9998255372047424,positive
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,0.9998310804367065,positive
"the app has various usefull functions, which make easy the payment system. also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,0.9850903749465942,positive
the app has great user interface with comprehensive payments and e-commerce platforms. and also it includes unique features such as chat banking and budget.,5,2025-04-22,Dashen,0.999284565448761,positive
betam mirt ena betam le atikakem kelel yale ena michu application nw,5,2025-04-22,Dashen,-0.9886249303817749,negative
convenient!,5,2025-04-22,Dashen,0.9936902523040771,positive
it is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,0.999864935874939,positive
effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,0.9731149673461914,positive
the best supper app ever,5,2025-04-22,Dashen,0.999849796295166,positive
"this is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,0.9990382194519043,positive
"a powerful, local solution that rivals any global app. i love how easy it is to explore services and products.",5,2025-04-22,Dashen,0.999815046787262,positive
dashen bank is my number one choice,5,2025-04-22,Dashen,0.9996331930160522,positive
assefa genetu = dashen superup is the latest and inclussive .i am happy with this super up.,5,2025-04-22,Dashen,0.9994714856147766,positive
"the app is incredibly user-friendly and brings multiple services into one place. it's fast, intuitive, and makes daily tasks super convenient. a true all-in-one solution!",5,2025-04-21,Dashen,0.9991614818572998,positive
"proudly made in ethiopia, this innovation delivers more than promised. the marketplace is a major boost for local commerce",5,2025-04-21,Dashen,0.9998248219490051,positive
it so fanrastic and user friendly app. bravo dashen bank thanks.,5,2025-04-21,Dashen,0.9990429282188416,positive
"one of the best digital platforms i've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,0.9997945427894592,positive
a proudly ethiopia innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,0.9997891783714294,positive
"dashen super app is a game-changer! it’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. i love how everything i need from mobile banking to utility payments is all in one place. the interface is clean, and everything works smoothly. definitely one of the best apps out there. highly recommended!",5,2025-04-21,Dashen,0.9998010993003845,positive
easy to use and has many options. it is the best financial app i have ever used.,5,2025-04-21,Dashen,0.9997546076774597,positive
"highly impressed! dash bank really nailed it with this app. secure, reliable, and packed with features i use daily",5,2025-04-21,Dashen,0.9998537302017212,positive
"one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experience, highly recommended",5,2025-04-21,Dashen,0.9997860789299011,positive
"this app has everything i was looking for, dashen is becoming a grandmaster.",5,2025-04-21,Dashen,0.9995651841163635,positive
very convenient,5,2025-04-21,Dashen,0.9988445043563843,positive
"the user experience is seamless, and everything just works perfectly right out of the box. i can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,0.9997797608375549,positive
wa what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,0.9993979930877686,positive
"dashen superapp the ultimate all-in-one solution! from banking and shopping to bill payments, everything you need is right at your fingertips. life just got a whole lot easier!",5,2025-04-21,Dashen,0.9991750121116638,positive
"it is,really super because of its unique offerings to individuals and businesses.it is a secure ux first app intended to cater comprehensive digital meeds.i am also happy to know that dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,0.9995538592338562,positive
"the very easy, secured, fast and multifunctional dashen supper application i ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,0.9982724189758301,positive
"one app for everything! i can shop, manage my bank account , and do so much more . truly a super app",5,2025-04-21,Dashen,0.9994187355041504,positive
one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,0.9995588660240173,positive
"dashen bank super app is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,0.9992392063140869,positive
excellent app.,5,2025-04-21,Dashen,0.9998461008071899,positive
this is what we call banking app. as professional i want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,0.9991500377655029,positive
thanks again,5,2025-04-21,Dashen,0.9998217225074768,positive
super easy to use and fast transaction.,5,2025-04-21,Dashen,0.996877908706665,positive
"i have an incredible experience with dashen super app, what an amazing platform is it?. keep pioneering in technological advancement",5,2025-04-21,Dashen,0.9996657371520996,positive
"i can't recommend the dashen super app enough! this app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. it combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks the user interface is modern, intuitive, and super responsive, making navigation a breeze. whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,0.9953939914703369,positive
"the app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. it’s saved me a lot of time and made banking way more convenient. definitely worth checking out!",5,2025-04-21,Dashen,0.9982413053512573,positive
what an app,5,2025-04-21,Dashen,0.9938238859176636,positive
the new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,0.9998598098754883,positive
"dashen bank supper app is the most easy to use and have high speed,quality and i like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,0.9974797368049622,positive
"the dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of qr codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. truly ahead of the curve ..... keep up the excellent work",5,2025-04-21,Dashen,0.9997674822807312,positive
"a proudly ethiopian innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers and sellers. very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants!",5,2025-04-21,Dashen,0.9998795986175537,positive
"very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants.",5,2025-04-21,Dashen,0.9998557567596436,positive
"dashen bank super app is fast, reliable, and super easy to use. all my banking needs are handled smoothly in one place. clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,0.9997962117195129,positive
"db sup app is a platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use qr code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. i addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen,0.8947901129722595,positive
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,-0.9822685718536377,negative
better and inclusive app!,5,2025-04-21,Dashen,0.999285876750946,positive
amazing application,5,2025-04-21,Dashen,0.9998698234558105,positive
it keep my time to pay my bills and i generate my satment easily,5,2025-04-21,Dashen,0.996675968170166,positive
"it's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen,0.9998683929443359,positive
a game-changing ethiopian innovation—where shopping meets opportunity. the marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen,0.9993858337402344,positive
"dashen super app isn’t just an app — it’s an experience. effortless, powerful, and built for the future",5,2025-04-21,Dashen,0.9997283816337585,positive
"this is an amazing app with uniqe quality,easy and fast mobile banking app.",5,2025-04-21,Dashen,0.9997382760047913,positive
"dashen superapp is a lifesaver! banking, shopping, and bills in one super easy app. the new e-commerce feature is awesome and supports local merchants. fast, secure, and proudly ethiopian.download it now—you won’t regret it!",5,2025-04-21,Dashen,0.9996484518051147,positive
"dashen superapp blends finance, shopping, and daily services effortlessly. the new e-commerce feature is smooth and supports local merchants—proud to back an ethiopian-made solution!",5,2025-04-21,Dashen,0.9998247027397156,positive
"a solid step forward by dashen bank. the superapp combines essential banking features with lifestyle services, making everything accessible in one place. the interface is smooth, and transactions are quick and reliable. it’s clear a lot of thought went into the design and functionality. great job!",5,2025-04-21,Dashen,0.9998260140419006,positive
dashen bank super app is the crucial and convenient app in ethiopia. there is no other app to compare with dashen bank super app,5,2025-04-21,Dashen,0.9817667603492737,positive
"all-in-one finance & e-commerce super app! pay, save, shop seamlessly. fast, secure. #bankandshop",5,2025-04-21,Dashen,0.9943593144416809,positive
it's a hestorical app. in the bank industry.,5,2025-04-21,Dashen,-0.9915915727615356,negative
"a game changer in ethiopian digital banking fast, secure, and packed with services. everything you need, all in one powerful app. a true leap toward financial convenience and innovation!",4,2025-04-21,Dashen,0.9996839761734009,positive
"easy &,simple to use",5,2025-04-21,Dashen,0.9968307614326477,positive
"banking, but make it smart. local solutions, all in one place. smooth, fast, and actually saving time. feels like the future. love it!",5,2025-04-21,Dashen,0.9998811483383179,positive
"all in one, that is it",5,2025-04-21,Dashen,0.9924988150596619,positive
", dashen bank supper app is multipurpose, convenient, very attractive and make life easier",5,2025-04-21,Dashen,0.9995104074478149,positive
very easy and flexible app.,5,2025-04-21,Dashen,0.9997106194496155,positive
"i choose dashen bank super up since, it is easy to use & it has attractive features !",5,2025-04-21,Dashen,0.9998281002044678,positive
dashen super app is simple faster and reliable.,5,2025-04-21,Dashen,0.999518632888794,positive
"dashen bank super app is a game-changer! the user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. it’s fast, secure, and truly reflects the bank’s commitment to digital excellence. highly recommended!",5,2025-04-21,Dashen,0.999748170375824,positive
"the app keeps getting better with every update! smooth performance, great ui, and top-notch security. thank you for making banking so convenient!""",5,2025-04-21,Dashen,0.9995062351226807,positive
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21,Dashen,0.9964408278465271,positive
"after i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21,Dashen,0.9997468590736389,positive
an app with high performance and advanced features!,5,2025-04-21,Dashen,0.9995831847190857,positive
"it is a very user friendly, attractive user interface, full of useful features. i really encourage everyone to give it a try.",5,2025-04-21,Dashen,0.9997954964637756,positive
"good actually , but it have to work when developer option is on",5,2025-04-21,Dashen,-0.9302988648414612,negative
"all-in-one convenience, from managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",5,2025-04-21,Dashen,0.9981801509857178,positive
