review_text,rating,date,bank_name,source
"Best Mobile-Banking app! Moreover, I will rate 5 stars as soon as you add ""account statement display"" menu in it. Hopefully waiting, Thank you in advance!",4,2024-12-30,Commercial Bank of Ethiopia,Google Play
Updater,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Wowwwwwwwweed,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Great app,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Amazing app,4,2024-12-30,Commercial Bank of Ethiopia,Google Play
Best application,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Even it is a problem to update the app. Fix the issue first,1,2024-12-30,Commercial Bank of Ethiopia,Google Play
olanaa mulugeta,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Like,4,2024-12-30,Commercial Bank of Ethiopia,Google Play
Any,1,2024-12-30,Commercial Bank of Ethiopia,Google Play
God appes,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
ምንም አትሉም,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
gud,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
"The review page keeps loading, and even sync is completed. The history page always shows old/unknown transactions. ...... Edited: I guess the loading page means it expires and needs to go to the nearest bank and ask for an extension for another 3 years. Upgrade to 3 stars .",3,2024-12-30,Commercial Bank of Ethiopia,Google Play
"Simple, Easy platform",5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Pure & secure I like it,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
More than 10years,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
እየሰራልኝ አደለም,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Best app,2,2024-12-30,Commercial Bank of Ethiopia,Google Play
ታንክስ,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Very good,5,2024-12-30,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
AsenafeDemelee,2,2024-12-29,Commercial Bank of Ethiopia,Google Play
Good,3,2024-12-29,Commercial Bank of Ethiopia,Google Play
13 years ecxepiranes,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Best app from any others app,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
good,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Student,1,2024-12-29,Commercial Bank of Ethiopia,Google Play
It's very Simple and useful for customer and also easier from other options of this Bank but its hard sometimes when the net work is bussy and inquiry some add update from the Branch technical stuff when you want this application for critical case the application was inquiring you un wanted update,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Good,4,2024-12-29,Commercial Bank of Ethiopia,Google Play
ለተሻለ ቅልጥፍናሸ,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Abraham hailu ara,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Hiio,2,2024-12-29,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
This app is best if you add fingerprint or facial authentication instead of the current one.,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
I like this application,4,2024-12-29,Commercial Bank of Ethiopia,Google Play
I love it,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
good app,4,2024-12-29,Commercial Bank of Ethiopia,Google Play
በጣም አሪፍ,2,2024-12-29,Commercial Bank of Ethiopia,Google Play
Best quality servic,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
your service is very very nice,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
sintayohu sirika,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-29,Commercial Bank of Ethiopia,Google Play
Very good,5,2024-12-28,Commercial Bank of Ethiopia,Google Play
the worst app i have ever seen,1,2024-12-28,Commercial Bank of Ethiopia,Google Play
it is best uplication Which i real on,5,2024-12-28,Commercial Bank of Ethiopia,Google Play
Why we can't make a transfer with foreign banks?,1,2024-12-28,Commercial Bank of Ethiopia,Google Play
The worst update,1,2024-12-28,Commercial Bank of Ethiopia,Google Play
yes important,5,2024-12-28,Commercial Bank of Ethiopia,Google Play
Not flexible,2,2024-12-27,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-12-27,Commercial Bank of Ethiopia,Google Play
looks great but it has no option for accessing our transaction history....for some days back ...this makes our work bad,5,2024-12-27,Commercial Bank of Ethiopia,Google Play
"Everything is good except that it's asking me for update too much even though I updated the app many times and still mentioning that ""it is critical update"" so pls fix that",4,2024-12-27,Commercial Bank of Ethiopia,Google Play
Difficult to update,1,2024-12-27,Commercial Bank of Ethiopia,Google Play
You should be boa b/c the app active by self so please 🙏 arrange now and for activation service l was pay 20 birr this is unfair,1,2024-12-27,Commercial Bank of Ethiopia,Google Play
simplest app. that i have ever used..,5,2024-12-27,Commercial Bank of Ethiopia,Google Play
"This app is the best, easy and more clear to use including its features to understand so i liked it 100% because the app made the life of customers easy. Thanks cbe and the app.",5,2024-12-27,Commercial Bank of Ethiopia,Google Play
Nice 👍 app 💯 🙏,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
After the update the system the requirement for minimal is not fair,2,2024-12-26,Commercial Bank of Ethiopia,Google Play
Ok,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Tajaajilaa gaarii 🤩,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
It's so good,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Perfect,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
its the best and fast,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Good application,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Its great,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Nice program,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Vgood,5,2024-12-26,Commercial Bank of Ethiopia,Google Play
Good and the Great,5,2024-12-25,Commercial Bank of Ethiopia,Google Play
"Wow wow wow cbe; gud job, keep it up.",5,2024-12-25,Commercial Bank of Ethiopia,Google Play
Ok,5,2024-12-25,Commercial Bank of Ethiopia,Google Play
Not used fully amount,1,2024-12-25,Commercial Bank of Ethiopia,Google Play
Timeout,5,2024-12-25,Commercial Bank of Ethiopia,Google Play
ተጨማሪ ፒን የጣትአሻራ መጨመሩ በጣምጥሩነው ስጠብቀው የነበረ ፊውቸርነው👍,5,2024-12-25,Commercial Bank of Ethiopia,Google Play
Good,4,2024-12-25,Commercial Bank of Ethiopia,Google Play
Nice ap,5,2024-12-25,Commercial Bank of Ethiopia,Google Play
Good commercial bank of ethiopia,5,2024-12-25,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-24,Commercial Bank of Ethiopia,Google Play
I used for long time its best app,5,2024-12-24,Commercial Bank of Ethiopia,Google Play
Very good and easy to use.,5,2024-12-24,Commercial Bank of Ethiopia,Google Play
I have very happiness by this service thank you cbe,5,2024-12-24,Commercial Bank of Ethiopia,Google Play
This app is not working properly,5,2024-12-24,Commercial Bank of Ethiopia,Google Play
CBE my device don't work,1,2024-12-23,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-23,Commercial Bank of Ethiopia,Google Play
Its good enough to transaction,4,2024-12-23,Commercial Bank of Ethiopia,Google Play
I love it its simple to use,5,2024-12-23,Commercial Bank of Ethiopia,Google Play
Nice,4,2024-12-22,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-22,Commercial Bank of Ethiopia,Google Play
Lot of errors.,1,2024-12-22,Commercial Bank of Ethiopia,Google Play
Nice app,4,2024-12-22,Commercial Bank of Ethiopia,Google Play
Good but it needs good network.,5,2024-12-22,Commercial Bank of Ethiopia,Google Play
Thank you CBE.,5,2024-12-22,Commercial Bank of Ethiopia,Google Play
Go,5,2024-12-22,Commercial Bank of Ethiopia,Google Play
Simplest and good way of using Internet banking it very interesting app,5,2024-12-21,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-12-21,Commercial Bank of Ethiopia,Google Play
Best,5,2024-12-21,Commercial Bank of Ethiopia,Google Play
Fantastic,5,2024-12-21,Commercial Bank of Ethiopia,Google Play
Woooooo,5,2024-12-21,Commercial Bank of Ethiopia,Google Play
very good for security,5,2024-12-21,Commercial Bank of Ethiopia,Google Play
ወደሌላ ባንክ ሲላክ የሚቆርጠው በጣም ብዙነው,2,2024-12-21,Commercial Bank of Ethiopia,Google Play
Try to fix ur night time network setup,4,2024-12-20,Commercial Bank of Ethiopia,Google Play
Yuu,2,2024-12-20,Commercial Bank of Ethiopia,Google Play
Excellent,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
Best app,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
App Baayyee Bareedaadha.,3,2024-12-20,Commercial Bank of Ethiopia,Google Play
Thank you,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
Its Good works great,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
"This is the worst update ever, the older version was better. It has so much bug.",1,2024-12-20,Commercial Bank of Ethiopia,Google Play
Best mobile banking app in Ethiopia,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
Deserve 5 star,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
It doesnt work,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
Sometimes stack.,1,2024-12-20,Commercial Bank of Ethiopia,Google Play
The most worst update. It even doesn't let you know ur balance. It doesn't respond quickly.,1,2024-12-20,Commercial Bank of Ethiopia,Google Play
good,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
"In the previous, I gave 4 🌟 for this app based on my evaluation. This app was without biometric security and may be exposed to cheaters unexpectedly. It is solved now. You can add verification security on the setting app. But there is something problem still with verification. It must prevent logging in without correct input fingerprint.",5,2024-12-20,Commercial Bank of Ethiopia,Google Play
it is the best,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
Ok,5,2024-12-20,Commercial Bank of Ethiopia,Google Play
Vivo v2333s,4,2024-12-20,Commercial Bank of Ethiopia,Google Play
Etyo 👌👌👌🌍🌍,5,2024-12-19,Commercial Bank of Ethiopia,Google Play
This is a good appp,5,2024-12-19,Commercial Bank of Ethiopia,Google Play
"Before the new version, the app was fast and merits 4 ⭐. However, following the upgrade, the app is slow and takes time to reload. Apps are useless without speed, so make them work.",1,2024-12-19,Commercial Bank of Ethiopia,Google Play
Yeah,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
Nice,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
The bank you relays on,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
Fuadseif,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
very good app,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
This app fast and fact every solution thanks,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
It stuck many time i can't transfer my own money the time i need it must be update but if the stucking prevent it is great app,3,2024-12-18,Commercial Bank of Ethiopia,Google Play
Easy to use and fast.,4,2024-12-18,Commercial Bank of Ethiopia,Google Play
it is ni ce,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
My desire,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
nice,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
ከንዙ ኢብራሂም,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
It is very nice app,5,2024-12-18,Commercial Bank of Ethiopia,Google Play
It might be fake be aware (it’s not working),1,2024-12-17,Commercial Bank of Ethiopia,Google Play
good,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Best sistms,3,2024-12-17,Commercial Bank of Ethiopia,Google Play
Good app,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Rated,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Nice app,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
ጥሩ ነው,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Bulbule masfin,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
It Made Life Simple,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
good,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
It's easy and convenient 🙌,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Gud,2,2024-12-17,Commercial Bank of Ethiopia,Google Play
This bank is one of worst bank stealing poor peoples money 😭,1,2024-12-17,Commercial Bank of Ethiopia,Google Play
So amazing app I've ever seen,4,2024-12-17,Commercial Bank of Ethiopia,Google Play
Very convenient and user-friendly app. I love it,4,2024-12-17,Commercial Bank of Ethiopia,Google Play
"My experience with this app has been outstanding so far,but sometimes it has a hard time connecting with network and makes it hard to make transactions. Apart from that it's amazing.",4,2024-12-17,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Even if i had a balance of >0 i couldn't Even transfer any of my balance starting from 0-10257.,1,2024-12-17,Commercial Bank of Ethiopia,Google Play
Best Application Mobile Bank,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
"It is keeping to say"" this app is rooted you can't use it ""what is the problem",1,2024-12-17,Commercial Bank of Ethiopia,Google Play
is this the latest CBE app,5,2024-12-17,Commercial Bank of Ethiopia,Google Play
super,4,2024-12-17,Commercial Bank of Ethiopia,Google Play
"iI can not see the receipt, why?",5,2024-12-17,Commercial Bank of Ethiopia,Google Play
Like,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
How to play sirra critical,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
Good app,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
Yoyo,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
V.good,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
Awesome,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
"It's very good app for transactions, to give you 5star one more thing you need to do is include bank statement showing methods. And one more thing after you take your commission why you take 5birr monthly without my confirmation?",4,2024-12-16,Commercial Bank of Ethiopia,Google Play
It's excellent 👌 app,5,2024-12-16,Commercial Bank of Ethiopia,Google Play
Fast app,4,2024-12-16,Commercial Bank of Ethiopia,Google Play
excellent app,5,2024-12-15,Commercial Bank of Ethiopia,Google Play
Good app,5,2024-12-15,Commercial Bank of Ethiopia,Google Play
Good,5,2024-12-15,Commercial Bank of Ethiopia,Google Play
Please Add the Biometric system on the app,5,2024-12-15,Commercial Bank of Ethiopia,Google Play
nic,4,2024-12-15,Commercial Bank of Ethiopia,Google Play
So cool app,5,2024-12-15,Commercial Bank of Ethiopia,Google Play
"I am so disappointed because the application doesn't clearly show how many birr it will charge for every transaction rather than just deducted the money , as a user we should have the right to know the amount of money that is going to be deducted. It is a very deceptive tactic , it should be improved immediately.",1,2024-12-15,Commercial Bank of Ethiopia,Google Play
